relative_path,class_label,image_sha256,repeat,device,cnn_total_ms,unet_preprocess_ms,unet_inference_ms,unet_save_ms,unet_total_ms,pipeline_total_ms,predicted_class,confidence
irregular/irregular_07.png,irregular,fdbe3dd4a9d5a380097e294edd7a05a494f1b9c0a60b60b09ab4e3f0895f88ea,1,cpu,177.63910000030592,45.305900001039845,233.91740000079153,37.66870000072231,316.8920000025537,494.61169999995036,irregular,0.9995558857917786
irregular/irregular_07.png,irregular,fdbe3dd4a9d5a380097e294edd7a05a494f1b9c0a60b60b09ab4e3f0895f88ea,2,cpu,88.1227999998373,39.60379999989527,201.74179999958142,33.19749999900523,274.5430999984819,362.7245999996376,irregular,0.9995558857917786
irregular/irregular_07.png,irregular,fdbe3dd4a9d5a380097e294edd7a05a494f1b9c0a60b60b09ab4e3f0895f88ea,3,cpu,92.96489999906044,44.04969999995956,204.6252000000095,33.791500000006636,282.4663999999757,375.47989999984566,irregular,0.9995558857917786
irregular/irregular_07.png,irregular,fdbe3dd4a9d5a380097e294edd7a05a494f1b9c0a60b60b09ab4e3f0895f88ea,4,cpu,93.39580000050773,38.013999999748194,202.26399999955902,33.75360000063665,274.03159999994386,367.49020000024757,irregular,0.9995558857917786
irregular/irregular_07.png,irregular,fdbe3dd4a9d5a380097e294edd7a05a494f1b9c0a60b60b09ab4e3f0895f88ea,5,cpu,87.0969999996305,40.54600000017672,204.88269999987097,33.941399999093846,279.37009999914153,366.53149999983725,irregular,0.9995558857917786
lines/lines_01.png,lines,fec43e944e7cf319a88ef94bdb0014d85927ecc4211bf35af879e2b253f5718b,1,cpu,125.57799999922281,28.156399999716086,179.70909999894502,76.78409999971336,284.64959999837447,410.27849999954924,irregular,0.9999997615814209
lines/lines_01.png,lines,fec43e944e7cf319a88ef94bdb0014d85927ecc4211bf35af879e2b253f5718b,2,cpu,76.38260000021546,23.92599999984668,207.11230000051728,33.81150000132038,264.84980000168434,341.3024999990739,irregular,0.9999997615814209
lines/lines_01.png,lines,fec43e944e7cf319a88ef94bdb0014d85927ecc4211bf35af879e2b253f5718b,3,cpu,76.86330000069574,24.895099999412196,205.10159999867028,33.69110000130604,263.6877999993885,340.61600000131875,irregular,0.9999997615814209
lines/lines_01.png,lines,fec43e944e7cf319a88ef94bdb0014d85927ecc4211bf35af879e2b253f5718b,4,cpu,72.51180000093882,27.8651999997237,204.12639999995008,33.94760000082897,265.93920000050275,338.53889999954845,irregular,0.9999997615814209
lines/lines_01.png,lines,fec43e944e7cf319a88ef94bdb0014d85927ecc4211bf35af879e2b253f5718b,5,cpu,76.22679999985849,26.768499999889173,200.53469999947993,33.08389999983774,260.38709999920684,336.65929999915534,irregular,0.9999997615814209
lines/lines_02.png,lines,3c9ed6865f7ba4c85e2f85f032503d7de66ec74afe4de15bdf682bde37642dfc,1,cpu,140.60590000008233,36.429099998713355,205.06959999875107,36.85389999918698,278.3525999966514,419.023800001014,lines,0.9999152421951294
lines/lines_02.png,lines,3c9ed6865f7ba4c85e2f85f032503d7de66ec74afe4de15bdf682bde37642dfc,2,cpu,89.01760000117065,33.20800000074087,190.45090000145137,35.40389999943727,259.0628000016295,348.1453000003967,lines,0.9999152421951294
