replicate,dice,iou,pixel_precision,pixel_recall,specificity,pixel_accuracy
1073,0.852345221048229,0.7432309939687172,0.8561848610518905,0.8486697584711587,0.9657599303315982,0.9441844501100539
1074,0.8386606471658018,0.7310685329706115,0.8599125674822418,0.830359907171729,0.9638876343671279,0.9338845569528982
1075,0.8443854414164051,0.7356783944014123,0.8563908078399642,0.8389347769557971,0.9648826630848206,0.9403080271837676
1076,0.8464514519073074,0.7385529911410167,0.8571190404027158,0.8423384773984831,0.9587649232426204,0.9360049493692121
1077,0.8489147502743418,0.7422990569955067,0.8612435399880227,0.8431025681581175,0.9686223238234192,0.942977331936151
1078,0.8538390434419066,0.7459623763828211,0.8582205205861118,0.8495770273534805,0.9538580116664422,0.9346641206854048
1079,0.845368852817532,0.7369276997267974,0.8576017401285876,0.8397076227455927,0.9533306893834543,0.9319031254484084
1080,0.8357563128089687,0.7267863359350454,0.8589158885669422,0.825495942051189,0.9581766119612791,0.9253496892593315
1081,0.8332888306507295,0.7230695424597766,0.8555218983572628,0.823972145729658,0.9609016170068752,0.9268706811676078
1082,0.8477306511245388,0.7406200665835544,0.8602016681283099,0.8417805677000788,0.9646044439445572,0.9390211087772984
1083,0.8487793628812524,0.7421861320365788,0.8617967656204594,0.8423040559387767,0.9576267568416899,0.934007208051654
1084,0.851247590354092,0.7415299396398787,0.8543620901180624,0.8483051854412622,0.9653358602514086,0.9450153590467323
1085,0.8420524056581526,0.7320287763014861,0.8550257540900605,0.8355992143301928,0.96269216163856,0.9380852264430153
1086,0.8353854947447233,0.7261038150903526,0.8568410389755006,0.8268440162510374,0.9553833324042248,0.9247999737864326
1087,0.8473399555584901,0.7401293155687366,0.8599981315370562,0.8412100575932021,0.958948140285284,0.9332214397644258
1088,0.8438503589581527,0.7350163073768878,0.8561513124841628,0.8380754254590828,0.9672466516092746,0.9404465269938578
1089,0.8326813875424911,0.722137144018681,0.8555086499213783,0.8227882943748922,0.9657213352340502,0.931884350994862
1090,0.855778338024932,0.7487761381960611,0.8591066901186979,0.852575205901059,0.967917647054962,0.9507669601650823
1091,0.8489006516052711,0.7426712610343216,0.8620538378721473,0.842264891029366,0.9523305516315272,0.9275464294083622
1092,0.8533545182195017,0.744983770235447,0.8575078964684709,0.8493224294637409,0.9618593943170967,0.9409805965648901
1093,0.8441627164749187,0.7350447913239043,0.8579135079817205,0.8369412074788746,0.957027831243067,0.9315866600563086
1094,0.8296430041975005,0.7218182740919172,0.8604622717914475,0.8181450287117739,0.9636937088835689,0.9268667897903259
1095,0.8374972566923943,0.729405838654339,0.8590074273828789,0.8288915776980275,0.9546733963175161,0.9240712384771023
1096,0.8587127393546193,0.7530294392675928,0.8645471649801678,0.8530070435098609,0.9562958085139701,0.9375113522177426
1097,0.8322955257266047,0.7213383514840892,0.8540140608257354,0.8235211368983102,0.961358164463077,0.929806937102189
1098,0.852196626822241,0.7432622372057122,0.8563036484215232,0.8482103197532957,0.9615927507759657,0.9417896256167473
1099,0.8355732092705339,0.7269688813819489,0.8570271652874397,0.8270338631363395,0.9602380299695383,0.9278756414134797
1100,0.8562782574771468,0.7492550829723227,0.8601284055586186,0.8525657479589962,0.9660233911553863,0.9462022028612567
1101,0.8561589803406155,0.7492785287731185,0.8588759668053941,0.853570846530924,0.9662251839620343,0.9476946920288393
1102,0.8456974446803066,0.7373735535361344,0.8577031492287311,0.8402487805349199,0.9622175177761618,0.937422195122003
1103,0.8557712149271626,0.7484227342619734,0.8590525181179772,0.8526363660422446,0.9647863925397534,0.9465241872947093
1104,0.8540017488999321,0.7459966751053574,0.8581230665962244,0.8500034075455493,0.9606356561849734,0.9433146223541492
1105,0.834296776415558,0.7243600545281853,0.8563189187503059,0.8252005499450719,0.9618448409180554,0.9305779864414275
1106,0.8569536494839973,0.7503877706652049,0.8601511383467785,0.8539329697237943,0.9621848008349739,0.9426907435838602
1107,0.8458523732499033,0.7375742970481715,0.858012209758779,0.8402043732445929,0.9586836401878803,0.9342610968287627
1108,0.8354793486862298,0.7262297194128219,0.8570968921980918,0.8267859372750341,0.9585475651176704,0.9270644396824033
1109,0.8455530349153056,0.737089222785505,0.8574064196137761,0.840229975400893,0.9569342555898234,0.9321566153929396
1110,0.8547250501080831,0.746909481788431,0.8581027638946119,0.8514613689342448,0.9621913486417186,0.943373532346014
1111,0.8530793278793108,0.7444575523209116,0.8561289950977766,0.8502144579618128,0.9482026501304481,0.9303139724402711
1112,0.8507027893476292,0.7452070757250558,0.8632063763769389,0.8447479117673382,0.9657376122269248,0.9404435809319106
1113,0.8419416884926207,0.7316755302352803,0.8543828765058866,0.8360398633739214,0.9550465554724324,0.9305386548664226
1114,0.8361873287000118,0.7271774329331305,0.8587918685400298,0.826466283876168,0.9632147882935788,0.9312833006981626
1115,0.8172543980555925,0.7068120501557209,0.8572855877765493,0.8029306186056493,0.9557982798754178,0.9129108569525358
1116,0.8455030606827002,0.7372452525928129,0.8588597582024577,0.8386689263805421,0.9492803133254961,0.9260233410148512
1117,0.8597752808758393,0.7544745655754526,0.8632286181259978,0.8564665824246224,0.9614291452898651,0.9434358668743825
1118,0.8477937285567531,0.7407276625474712,0.8608409830897079,0.841242050935125,0.9652854323992871,0.9382213833666089
1119,0.8599987359607644,0.7553184993158939,0.8625652664720564,0.8575928231838571,0.9664299401044144,0.946644500494547
1120,0.8489172101093458,0.7382278165023424,0.853716887685875,0.8442560827312207,0.9485508464092233,0.9286986875064862
1121,0.8555126269542292,0.7480646012842647,0.858831438178099,0.8523517331417324,0.9512322625836066,0.9338990764076814
1122,0.8485755313187178,0.7421058348255154,0.8608742313465939,0.842802673807117,0.9540315349738141,0.9297994162150267
1123,0.8540218504251927,0.7463239009219741,0.8593527942382488,0.8488177842771745,0.9565077433291654,0.9359205533602131
1124,0.833053215705626,0.722908768920633,0.8549144265172527,0.8241007839713448,0.9476624464413121,0.9165863715835976
1125,0.851937737039428,0.7425607458648726,0.8550673324380194,0.8489695842639606,0.9527277990780232,0.9335989546714478
1126,0.8593407944970469,0.7540046192653179,0.8636703075739395,0.8551109709643278,0.9484790861455283,0.9314781265802443
1127,0.8443809044665015,0.7355214608765053,0.8556027408781722,0.8397041695696441,0.9605972428803367,0.9347328351458433
1128,0.84105930454227,0.7303998818966916,0.8520407103936145,0.8366404945551633,0.9527030168417795,0.9289322578543984
1129,0.8306114056510963,0.7230862310535432,0.8621905731933894,0.818340074776946,0.9649310803239365,0.9264500474960604
1130,0.8364882246842295,0.7277067413442231,0.8576761726176088,0.8282174287976742,0.9592714729988404,0.9277046314861895
1131,0.8488436084753359,0.7421702237723815,0.8620921215560868,0.8421273532690785,0.9600313310230996,0.9359577503657615
1132,0.851538842290894,0.7422905179400046,0.8554664380871728,0.8477337965422278,0.9488665408405801,0.9302102906584573
1133,0.8568281868442442,0.7503140996294486,0.8592793365870448,0.8545287108932773,0.9618517279603691,0.9426728715594256
1134,0.8575885364733878,0.7514070744626674,0.8624359920767698,0.8528433090324095,0.955815444085612,0.9384875742552538
1135,0.8580090218608677,0.7520130891608542,0.861926263482032,0.8542245897497047,0.9611201454086689,0.942081746376413
1136,0.8343354772463809,0.7247236705092681,0.8561107697825657,0.8254790101162547,0.9540575261584147,0.9209399791295995
1137,0.8585597604209972,0.7527511303890968,0.8628874160437584,0.854375138492137,0.9648922689779376,0.9447238989550469
1138,0.8426303664053365,0.732779127359653,0.8544998715014817,0.8372828209344911,0.9548320835012893,0.9292661315164504
1139,0.8438169255635404,0.7345783826930744,0.8570208265636559,0.8371453905917331,0.9536187325500136,0.9308061171132345
1140,0.8575985755270213,0.7516272035271533,0.8613910481401068,0.8539382325104506,0.9546554878780645,0.9357922895476564
1141,0.8578909240907409,0.751809906401904,0.8630145127484488,0.8528967641855428,0.9523357362913387,0.9342457191778739
1142,0.8494096603355351,0.7434336508034098,0.8636240750788622,0.8417104093948629,0.9600428604900187,0.9332215374233124
1143,0.8553222155655033,0.7478919784539068,0.8607338562457901,0.8500286517530344,0.9598204811804366,0.9399690351934444
1144,0.8499204398212049,0.7436512631587887,0.8621051108102304,0.8442769995722759,0.9661614493840227,0.9425201728766158
1145,0.8479939906170526,0.7409214656387795,0.8606864632064721,0.8418136395890476,0.9631567723862419,0.9378159036096279
1146,0.8255270605669639,0.7153462617175036,0.8563886968349784,0.8139528461400242,0.9620817563904308,0.9229638717946324
1147,0.8494861305679535,0.7434232555940911,0.8629130946989814,0.8425798241162491,0.9648132630176438,0.9374533277834352
1148,0.8526442649513105,0.744084945148308,0.8559148260307261,0.8495077438918244,0.9602175779137688,0.9404839336925026
1149,0.8427270264894539,0.7330301890070752,0.8557400368403715,0.8362255848307114,0.9626248548374086,0.9345383037426455
1150,0.8479190078818587,0.7407860578634743,0.8615609319944716,0.8408225741019857,0.9628106754378115,0.9370063103589934
1151,0.8603161877452132,0.7556044189371219,0.8637980962416933,0.8569360831153934,0.965258659235094,0.9470918771903674
1152,0.8395501118489171,0.7287847825886442,0.8535571973767805,0.8320738904590924,0.9541622560078347,0.9275108166303342
1153,0.8548449984966494,0.7469438130104649,0.8585074617841638,0.8512932065262515,0.9662219239163372,0.9471735533857766
1154,0.8494322073259126,0.7388097109455424,0.8538870329482893,0.8451145055478364,0.9555388600686199,0.938164619492347
1155,0.8504558067671556,0.7405749146049299,0.8542737814110872,0.8467760549222133,0.9517764050776194,0.9328088108465086
1156,0.8316767972774711,0.7205681174659162,0.8545043052913696,0.8217811901125356,0.962172043657241,0.928180458797276
1157,0.8464743652500796,0.7390450269600174,0.8598082374956862,0.839642888687505,0.9635538421268984,0.9373040935361614
1158,0.8555562606538545,0.7484545209480568,0.8599558360353926,0.8513040292108457,0.9627325388477661,0.9428463090302003
1159,0.8435328681181784,0.7339548332638464,0.8551192183750586,0.8384666625237494,0.9584179855620677,0.9356205916867519
1160,0.850686592971596,0.7454281513077002,0.8641236710988741,0.8437823727664608,0.9597585463175671,0.9324335689030542
1161,0.8549176866506533,0.7472518537505097,0.8605146179964082,0.8494816004546333,0.9625205983735069,0.9423744657328317
1162,0.8363894256961825,0.7275909660425505,0.8583347468854626,0.8273732897396774,0.9604105003307472,0.9304001000973399
1163,0.8588775351693472,0.7532252658086894,0.8632393037431847,0.8546735171992019,0.9600910312388237,0.9414329829813254
1164,0.8444266328556688,0.7360611555768765,0.8580589009003406,0.8373300314635985,0.9544751514603971,0.9287498950827455
1165,0.8506970805712752,0.7451005402301344,0.8639581810045057,0.843991375346506,0.9691033871354717,0.9440674292303606
1166,0.8379244746144152,0.7299250781266997,0.8616172495939389,0.8271668450267319,0.9661629794530728,0.9331019576890014
1167,0.8526545486315606,0.7437847803144737,0.855589579681,0.8498758640983766,0.9555093419142114,0.9370189220480312
1168,0.8542528249752256,0.7462881182692445,0.8592492882528725,0.8493969855432373,0.9550254769509899,0.9341218009491655
1169,0.8585115315286285,0.7527037269525865,0.8617173142102235,0.855436939111463,0.9681175527312224,0.9485662717499811
1170,0.8365120984166932,0.7276303423965093,0.859943183842267,0.8259987060371553,0.9590323336797718,0.9280057841496864
1171,0.8561402486235863,0.7489291256268656,0.8594759868797424,0.8529612733778202,0.9558616314874097,0.9390417843659478
1172,0.8449975279405519,0.7365903691053037,0.8570744977160842,0.8394684568554236,0.961508197511669,0.9369108085659471
1173,0.849859547414487,0.7439029386350655,0.8638711630864325,0.8423467833855429,0.966610007047197,0.9394915765764509
1174,0.8503904960760628,0.7406370477608542,0.8543098140259454,0.8466460853753557,0.960763405094112,0.9394822411868791
1175,0.847816877809196,0.7410259200247838,0.8602336061130729,0.8419391395114033,0.9623424063244874,0.9366514141036881
1176,0.8458935400969045,0.738140283582408,0.8576823594897712,0.8406339183131122,0.9605744840476259,0.9361196508575265
1177,0.8390481693665276,0.727410486099907,0.8510844913182489,0.8335730645938583,0.9585228986880733,0.9327819749120022
1178,0.8504615639666743,0.7447048406966836,0.8631925928646429,0.844270403716456,0.9676100810629005,0.9426875005577099
1179,0.8469658140055253,0.7395840597688238,0.8588805587650649,0.8415733285049894,0.9535080106943326,0.9291161072777114
1180,0.8444497896988409,0.73560294023972,0.8566927420466729,0.8387655335036672,0.9517463980752197,0.9280595991884067
1181,0.8384848623712164,0.730703160740815,0.8599088964268915,0.8299655174791684,0.9589274078541749,0.9279484337535285
1182,0.8364183190394404,0.7278144425098689,0.8586994100462795,0.8270824729223455,0.9618392658044951,0.929789013411949
1183,0.848020907362546,0.7412300620578505,0.8605657883124632,0.8420223694759176,0.9522963461056966,0.9266960450447564
1184,0.8499114994717759,0.743627675010333,0.8640619195667747,0.8422688131008732,0.9615903091495795,0.9366560388416251
1185,0.8510556240587863,0.7457341842607319,0.8658248531858403,0.8427918483812707,0.9547038180991776,0.9332936695764675
1186,0.8498227483668472,0.7397996216294196,0.8555070956066636,0.844269861086662,0.959988049268694,0.9388426824159989
1187,0.8560909429421177,0.7489937718268126,0.8600155936222182,0.8522951827283027,0.959857437434831,0.9404779802252342
1188,0.8549001928100123,0.747205598474156,0.85866595977297,0.8512822475982594,0.9674746877358616,0.9472296337734941
1189,0.8552947102484403,0.7478829591915489,0.8597199079129516,0.8510258629598384,0.9483814993254204,0.9323338784728472
1190,0.8585351088988336,0.7530465953700113,0.8630408700404683,0.8541312439673417,0.9582432324776369,0.9405467492796272
1191,0.8405069338349559,0.7299835061223406,0.8546472611578586,0.8328986564172386,0.9552612069687391,0.9275791586396807
1192,0.8393786490935863,0.732086836104869,0.8619924972363023,0.829663177519087,0.9573419879954932,0.9261140151146353
1193,0.8556876865969055,0.7482892143264257,0.8594750925200271,0.8520623519823884,0.9643367019589054,0.944111381867929
1194,0.8454626984873234,0.7371946813291385,0.858768890712097,0.8386729022386497,0.9591320242713828,0.9349066380146388
1195,0.842200147298436,0.7322010578514587,0.8529499709682546,0.8379878965002255,0.9584472967668034,0.9343132987212376
1196,0.8485569259388059,0.7420035560411182,0.8617480862304775,0.8418613095786809,0.9626799261248091,0.9376129189147129
1197,0.8456812116105678,0.737680121601398,0.858652843725652,0.8392263991283536,0.9598158582579066,0.9349510570071818
1198,0.8488860768508084,0.7420959578611296,0.8607625021961763,0.8435336516612837,0.9571167392577665,0.9338728667079721
1199,0.8199240509536403,0.7110786406422355,0.8598803680491863,0.8056520328071227,0.9669377868497097,0.9220030837036012
1200,0.8343040291002077,0.7246142006648744,0.8548647105341715,0.8266906892084738,0.9594701293138379,0.9271939837183851
1201,0.8419580730265755,0.7319860235679421,0.8532106794045967,0.8372232289983278,0.9621778612705577,0.9366714149311731
1202,0.8549465975489089,0.7474155896061362,0.8599415082834189,0.8500779314019989,0.960771752130595,0.94034275349999
1203,0.8479966830173699,0.737066992750856,0.8529443546975751,0.8431860271239632,0.9607285538561208,0.9392792440567268
1204,0.8557991949775012,0.7487531605167304,0.8596543451570224,0.8520952870727345,0.9586985385960486,0.9418419845131974
1205,0.8517293999201776,0.7427205290762241,0.8553863369455439,0.8482559547336038,0.9631690332847995,0.9418367644197577
1206,0.8520030308739447,0.7429242580503286,0.8549276631247789,0.8492292182759933,0.9464377999469117,0.9298154098600334
1207,0.8414170667199877,0.7350663531198215,0.8640321901690072,0.8316979655359712,0.9593250055140197,0.9288136536945057
1208,0.8458499242459471,0.738019066127886,0.8596036491536401,0.838598339695014,0.9594965981491339,0.9345944313391508
1209,0.8461528315179102,0.7383592231397255,0.8592916029392079,0.8395410051680199,0.9618701307100531,0.9364294074071557
1210,0.8482393258077638,0.741412609080158,0.8599834816709452,0.843040405380048,0.9559955634603292,0.9307829941858207
1211,0.8202921687723743,0.7116302333864484,0.8588343968699688,0.8074577165607947,0.9697420219908434,0.9270815914670166
1212,0.8460168270348792,0.7378833596692584,0.8593055896405646,0.8392469661320908,0.9665327926700978,0.9406190238572798
1213,0.8430156784889126,0.7332749373949052,0.8567717246049754,0.8358080183178257,0.9573580230342033,0.9332044177013272
1214,0.8418920542373545,0.7317813584787543,0.8552196150074632,0.835083354110009,0.9502547494847252,0.9262242556853052
1215,0.857655705784958,0.7515093636161619,0.8618281120219891,0.8536170181276987,0.9582506704949195,0.9374184602350045
1216,0.8534898758013044,0.7450406797199979,0.8577011516683474,0.8494218962191357,0.9563746844450081,0.9366816727854795
1217,0.8466609396125263,0.7392075228213827,0.8597058384186448,0.8401751389231741,0.9550149094186664,0.9307518628571206
1218,0.8591553880600244,0.7537642959490077,0.8637907587314473,0.8546521997559858,0.9608884588374536,0.941420867920931
1219,0.8483492819274313,0.7415306611355892,0.8615641954768603,0.8416501906823575,0.9629519618710052,0.9377273204507572
1220,0.855603770231327,0.7484663210294943,0.8600321593359047,0.8513294247651689,0.9560697205254333,0.9353437485720068
1221,0.8570914117371654,0.7505678307983707,0.8610323689495378,0.8532805497705344,0.9504151596339027,0.9332780751854234
1222,0.8417671174702452,0.7317869921132433,0.8556330237591222,0.8344340874722255,0.9511724693546902,0.9264274219074828
1223,0.8305311730564635,0.7187632853067132,0.8512002837169953,0.8227903949641627,0.9591700797674061,0.9264110783298234
1224,0.8458137504276884,0.7376717468876178,0.8599103921412642,0.8382492005454707,0.9531671945001178,0.9267717769082334
1225,0.8418431859757891,0.7315693847225617,0.8540502076590397,0.836174275513442,0.9634777834760206,0.9378208052528333
1226,0.8370008583838567,0.7245227094940132,0.8489840997757618,0.8315736443007047,0.9473165104175972,0.9229271967379412
1227,0.8192985544527288,0.7100254698101943,0.8597939295622479,0.8044875753658455,0.9592873067430776,0.9161807019559851
1228,0.8548752859128202,0.7473237966702518,0.8594937672696024,0.850378268372942,0.963307616512646,0.9441204602899482
1229,0.8413321419864651,0.7351372596960172,0.8631449218689444,0.8324320418351213,0.9616125556735331,0.9311841316069019
1230,0.849085450748034,0.742447805639212,0.8616484028068454,0.8430214706852394,0.9699808082345348,0.9451104234562705
1231,0.8458743142157208,0.7378743346130301,0.8586999246505765,0.8395957712720103,0.9556797178369778,0.9315911257152546
1232,0.8527229480615728,0.7440852059188705,0.855903483470047,0.8496789329118118,0.9571998380097955,0.9367745564883496
1233,0.8444697702504043,0.7359189103805587,0.8567774875270042,0.8386721979569767,0.9473611297483842,0.9249552825498816
1234,0.8411412504241423,0.7305380325572979,0.8535954872751074,0.8352485450128421,0.959534589802221,0.9341445621667543
1235,0.8568976505877772,0.7502963404825412,0.8602790459759739,0.8536555359581667,0.962078293482487,0.9429831861592902
1236,0.8468319250598193,0.7392483205348462,0.8588320724915617,0.8413504618241257,0.9516192455523447,0.9293616242690015
1237,0.8304546686767311,0.7227724162283009,0.8616913826487306,0.8184980011879255,0.9621620387439088,0.9240837685727766
1238,0.8429346296153849,0.7333432309175782,0.8544339271752059,0.8379775511956881,0.9544198988059085,0.9307857751750948
1239,0.8514022333484972,0.741971754445527,0.8548702572191417,0.8480830342507143,0.951121395699483,0.9338195643636257
1240,0.8292827544178913,0.7170676196229708,0.8518450151822182,0.8196764686345402,0.9605634491703112,0.926635248245352
1241,0.8424606658674385,0.7324351271593907,0.8547694307228528,0.8366677613537008,0.9645172899090242,0.9369536934189544
1242,0.8376908411611158,0.7255952019405175,0.8497919778697914,0.8321540533281033,0.9506909586044816,0.9256444893351434
1243,0.8489146027613813,0.742275347195244,0.8618958047829692,0.8424457979398043,0.9673949916325049,0.9409870662347292
1244,0.8532895603202323,0.7448380464297789,0.8558674916693951,0.8508575311991854,0.9575129049683198,0.939373877674783
1245,0.8559766266107706,0.748853500927678,0.8596511564158437,0.8524242527259702,0.9568030947652716,0.9378854896387041
1246,0.8589787194930988,0.7535596057425126,0.8639541202362743,0.8541205815929688,0.9503096804588584,0.9330194291681206
1247,0.8436098662281077,0.7344655461867684,0.8576506495427643,0.8360866326220563,0.9567948275292671,0.9324715579637237
1248,0.8500854059866907,0.7442175813298667,0.8627936339385337,0.843897864434005,0.9590649401965438,0.9338196353600167
1249,0.8452674638342095,0.736956750127656,0.857475112018274,0.8395747047387626,0.9562961711325846,0.9306896464241244
1250,0.8481019000999223,0.7414900908710487,0.860127619683764,0.8426017863763124,0.9659401047399021,0.9404836274377741
1251,0.8548180346633751,0.7473570280777462,0.8588898058316546,0.8508847716371585,0.9561262198697268,0.9359547900335515
1252,0.8461405582984913,0.7384719357079157,0.8606172827727027,0.8381777828842485,0.9563327824820242,0.9306734475030535
1253,0.8241246146384,0.7131016203221198,0.8536050096457743,0.8139616738766208,0.9588879624039929,0.9220349805096764
1254,0.8530490006123803,0.7446481855093857,0.8568835794581185,0.8493352303847894,0.9588036736646507,0.9379027850319893
1255,0.8528902931754655,0.7445591374321617,0.8569470413857831,0.8490029385240918,0.9446983543022924,0.9268194403410867
1256,0.8482045796507067,0.7411752123877817,0.8623287035104877,0.8406064106073029,0.9680513447400927,0.9413364372743522
1257,0.8401248050699409,0.7291872255772565,0.8523344937912328,0.834469429379847,0.9617918150533801,0.9355643137503007
1258,0.8424802958581892,0.732730667616341,0.8556554787619874,0.8358283969584208,0.9650825106707311,0.9390530139716656
1259,0.8454049429094694,0.7371049509977317,0.8572611198002579,0.8400960503232925,0.9596601257506922,0.9346740991796594
1260,0.8464006256218484,0.7387878598789819,0.8605219357111864,0.8388242769216342,0.9637173162555338,0.9357669843225463
1261,0.8174494155106733,0.7074649119361359,0.8574371789041296,0.8031530235006208,0.9569870228157435,0.9154118418371375
1262,0.8550420631558788,0.7476305356542136,0.8597638466112669,0.8504854619229092,0.9539893659090164,0.9340662499104279
1263,0.8500965776541992,0.7441186001918522,0.8629404151252946,0.8437818631365999,0.9608107252870453,0.934773100708909
1264,0.8578878776429154,0.7518359941576465,0.860807179885536,0.8551219370605996,0.9654786411741147,0.9468883191734381
1265,0.8423565373631894,0.7325693218935144,0.8546731139280129,0.8365910425744439,0.9549755562751561,0.9298596417809353
1266,0.8590258218588731,0.753624905312324,0.8628815327922118,0.8552811221562743,0.9537359306458328,0.9348500375833781
1267,0.8458670323369649,0.7376981834440379,0.8599687084812798,0.8382784444979393,0.963879719284455,0.9370344242536653
1268,0.8459059012591874,0.7378275307447058,0.8583702800024068,0.8399710464184875,0.9539510379735185,0.9280136596552377
1269,0.8498020355664075,0.7436580224049082,0.861317368206117,0.8448113278555616,0.9629372717274449,0.9396359634167605
1270,0.8331823550744601,0.722988745432777,0.8560602968418857,0.8232308887560954,0.9618281758040442,0.9269095919580704
1271,0.8578638545550104,0.7520008518027476,0.8638597118280978,0.8519960595942312,0.9546945818792927,0.9358748734331158
1272,0.844296657278193,0.7352119827800352,0.8569349124975036,0.8381990292940372,0.9561999886958449,0.9323881622199933
1273,0.8532158685824638,0.7452303326308671,0.8575111705261825,0.849059208105171,0.9611337979760333,0.940537472233224
1274,0.845435889782913,0.7372386239818143,0.8583628883492291,0.8390475043248837,0.9584235114882673,0.9323884797698017
1275,0.8489345978687035,0.7422255534161678,0.8610947433444315,0.8433032089364316,0.9593681749479019,0.932815527066319
1276,0.8500701759160232,0.7440524263231992,0.8631661198280195,0.8434699886370538,0.967263400998934,0.9421575314321666
1277,0.8572405820664567,0.7507683673252613,0.8607308256058157,0.8538944803125622,0.9657518764350561,0.9453867149159538
1278,0.8470573667685356,0.7395001474434877,0.8624026511795188,0.8382238060363654,0.9598139763148916,0.9325438656470094
1279,0.8549035800280715,0.7471059297165978,0.8582356196310424,0.8517237933342234,0.96537932666986,0.9469946377563895
1280,0.8495018925657373,0.7430737253738599,0.8622008125231545,0.8433036378958717,0.9690621808938915,0.9435140949902281
1281,0.8486844200249861,0.7420356845706118,0.8614309630250951,0.8424722813939216,0.9558219862710783,0.9305574273792909
1282,0.8563158483211342,0.7493257444460218,0.860466050424106,0.8522828152894758,0.9603691050848484,0.9423910433347554
1283,0.8586855885360697,0.7528673690609275,0.8626529174389507,0.8548351750722687,0.968603323594111,0.9487692358864521
1284,0.8201253309894564,0.7072688086287061,0.8499347032107342,0.8096564657393305,0.954604433877166,0.914319199614516
1285,0.8447301168507512,0.7360469831596086,0.8566799626648396,0.8393241510635794,0.9626271423164515,0.9365717319116773
1286,0.8444391357832163,0.7356169605263725,0.8572736174544816,0.838136210129123,0.9518070399258981,0.9268017236552474
1287,0.8437737873257464,0.7346724586577679,0.8567288427659059,0.8373502840394336,0.9597625382653368,0.9341889316372347
1288,0.857923986475365,0.7516644422519978,0.8612795435756564,0.8546919520100222,0.9636278067152003,0.9456833095430776
1289,0.8558589281879044,0.7487505481331089,0.8597468825446232,0.8520817736242107,0.9638820749071751,0.9456234480948489
1290,0.8493731419734565,0.7430258272309564,0.8625031839677492,0.8427812547057278,0.9665167914566407,0.9400989996988959
1291,0.8276137628641979,0.7186657223492884,0.8575007330317043,0.8170295436472789,0.9581384562644062,0.9217556852381573
1292,0.8395575749554971,0.7322686091988915,0.8615558408563205,0.8304668917827277,0.9625053737764947,0.9312621893228291
1293,0.854727173816408,0.7470071122681888,0.8585390892302197,0.8510358439996599,0.9523485289616508,0.9352519698688088
1294,0.8344506199630958,0.7247003272625424,0.8559523347761504,0.8258868962603019,0.9542718441301358,0.9227184259474286
1295,0.8382706002239757,0.7307313127221646,0.8602628006379607,0.829182422979438,0.9624938688668179,0.9320623503654332
1296,0.8476508817757887,0.7404921203841707,0.8604627420112516,0.841357163854157,0.9545683949750444,0.931329597880383
1297,0.8455986458792474,0.7373301028082548,0.8575407712272203,0.8401663220887631,0.9607024357374641,0.9360288287589821
1298,0.8531711481674787,0.7449312170115995,0.8585523969884251,0.847920668007463,0.9588432080239367,0.9373933449136067
1299,0.8427886056930588,0.7334386411242303,0.8565820602948061,0.8355262342979166,0.963054366626113,0.9355073749867846
1300,0.8489349753844776,0.7385585808036775,0.853551107383815,0.8444777258106747,0.9611602937733366,0.9395402616143675
1301,0.8253780842056432,0.7152896485030519,0.8575832458555291,0.8124935520032017,0.9534861663398249,0.9179984203656061
1302,0.8536146432049635,0.7453300562218272,0.8566252213081611,0.8507259567137652,0.9638595461052627,0.9456408806486326
1303,0.8429607701574526,0.7378358583555409,0.8641086408229539,0.8347485268599724,0.9623732359596804,0.9321845982068163
1304,0.8502694214395242,0.7447209334008447,0.8618107089959264,0.8452502019792897,0.9603541750465396,0.9361915236701084
1305,0.8353884927388754,0.7260598039622334,0.856412512151361,0.8272903086511242,0.9573790227944753,0.9267938349321119
1306,0.8545556852085316,0.7464492187746948,0.8583845677116182,0.8508635979822132,0.9540272932130678,0.9322952938182832
1307,0.8571339031051669,0.7505291000363501,0.8623131741580239,0.8520735133736212,0.956811716196893,0.9381268460872428
1308,0.8501324649685631,0.7397931328199442,0.8548399220773316,0.84557402508513,0.965266730468656,0.9434673266575845
1309,0.8404414072380649,0.7336546470109836,0.8617857721659165,0.8320135541987768,0.9652421314908074,0.9343450927767719
1310,0.8512763533276417,0.7416565773169305,0.8545348790009075,0.8481893219730483,0.95225233168456,0.9351217933498447
1311,0.842390342199559,0.7324387908084162,0.8556734625817694,0.835623825119733,0.959383270996064,0.9342952964484877
1312,0.8437170338591248,0.7345825665485144,0.8570983376190998,0.8368533462836868,0.9624765820468615,0.9355339222607698
1313,0.8301345523689071,0.7180087603234989,0.8515894806399683,0.8216012770930675,0.9508359068605392,0.9185717787893024
1314,0.8234003568577479,0.7122835859198318,0.8541231975290349,0.8119923456907928,0.9612357227087966,0.9218808182319675
1315,0.8580090306545328,0.7518131784482187,0.8623514631606253,0.8538131498564643,0.967839643303556,0.9485479834450377
1316,0.8484984849980503,0.7418048696398926,0.8621355318711196,0.8413732042790804,0.9631814901557588,0.9377737618476908
1317,0.8308347307497418,0.7190681810854757,0.852262032319947,0.8223751209814608,0.9565268125404134,0.9247152485813477
1318,0.8428899686189715,0.7331193957733707,0.854967489720718,0.8373690528639167,0.9569511066972235,0.9304017986054269
1319,0.8582571672274433,0.7525171773862351,0.8605883490924807,0.8560829125116437,0.9596680519328568,0.941078506214586
